home_team,away_team,batter_team,batter_name,pitcher_name,bb_type,bearing,plate_x,plate_z,pitch_mph,launch_speed,launch_angle,is_home_run
TOR,WSH,WSH,"suzuki, kurt","ryu, hyun jin",line_drive,left,0.55,2.26,88.3,104.0,9.0,0
BAL,MIA,BAL,"nunez, renato","lopez, pablo",ground_ball,left,-0.62,1.83,94.7,,-4.0,0
ARI,LAD,LAD,"taylor, chris","ginkel, kevin",line_drive,center,0.34,2.19,97.9,108.4,,0
SF,LAA,LAA,"fletcher, david","cueto, johnny",line_drive,left,-1.22,1.84,82.7,,22.0,0
SF,LAD,SF,"longoria, evan","treinen, blake",ground_ball,left,-0.53,1.66,96.3,86.2,-30.0,0
ATL,MIA,MIA,"alfaro, jorge","martin, chris",ground_ball,center,1.3,1.8,83.3,66.0,-54.0,0
ARI,SEA,ARI,"walker, christian","misiewicz, anthony",fly_ball,center,0.22,2.37,90.7,99.1,36.0,0
TB,HOU,TB,"meadows, austin","taylor, blake",ground_ball,left,-0.37,2.18,84.8,107.6,2.0,0
LAD,SF,LAD,"smith, will","peralta, wandy",line_drive,left,0.04,1.79,86.2,,12.0,0
CWS,MIN,MIN,"avila, alex","giolito, lucas",popup,left,0.32,3.14,94.0,82.9,69.0,0
STL,PIT,PIT,"newman, kevin","elledge, seth",fly_ball,right,-0.27,2.34,91.0,90.6,34.0,0
NYY,NYM,NYY,"sanchez, gary","porcello, rick",popup,right,1.25,1.55,74.5,62.2,,0
TB,NYY,NYY,"gardner, brett","drake, oliver",ground_ball,center,-0.73,1.97,85.0,90.0,-4.0,0
NYY,PHI,NYY,"ford, mike","wheeler, zack",ground_ball,left,-0.08,2.83,97.9,,1.0,0
CHC,MIL,CHC,"caratini, victor","burnes, corbin",ground_ball,right,-0.39,1.84,88.5,80.7,-1.0,0
LAA,ARI,ARI,"escobar, eduardo","mayers, mike",ground_ball,center,0.07,1.34,86.5,91.8,-5.0,0
COL,ARI,COL,"hilliard, sam","clarke, taylor",popup,center,0.83,1.36,82.9,,70.0,0
SEA,LAD,LAD,"taylor, chris","walker, taijuan",ground_ball,left,0.62,1.57,84.8,75.6,-4.0,0
NYY,TB,NYY,"voit, luke","curtiss, john",line_drive,left,-0.41,2.57,95.7,111.7,20.0,0
ATL,MIA,MIA,"brinson, lewis","dayton, grant",line_drive,left,0.25,2.69,91.3,103.9,12.0,0
CHC,STL,CHC,"hoerner, nico","reyes, alex",ground_ball,right,0.65,2.93,86.1,87.9,,0
MIN,CIN,MIN,"rosario, eddie","desclafani, anthony",fly_ball,left,-0.01,1.83,86.0,,,0
NYM,ATL,NYM,"chirinos, robinson","greene, shane",fly_ball,left,0.64,2.07,85.3,70.8,44.0,0
KC,DET,KC,"perez, salvador","cisnero, jose",fly_ball,right,1.0,3.8,96.6,100.6,39.0,0
TB,TOR,TB,"perez, michael","shoemaker, matt",fly_ball,right,-0.44,2.31,84.0,,39.0,0
CIN,MIL,MIL,"sogard, eric","gray, sonny",fly_ball,right,0.51,1.52,93.3,82.6,30.0,0
TB,BAL,BAL,"alberto, hanser","richards, trevor",popup,center,-0.34,2.89,81.6,58.6,,0
DET,CHC,DET,"candelario, jeimer","chatwood, tyler",ground_ball,right,0.17,1.89,95.9,107.1,6.0,0
ATL,NYM,NYM,"cano, robinson","toussaint, touki",line_drive,right,-0.32,2.41,87.1,112.4,7.0,0
TEX,HOU,HOU,"tucker, kyle","montero, rafael",line_drive,center,-0.52,1.65,89.5,,20.0,0
CLE,KC,CLE,"santana, carlos","staumont, josh",popup,center,0.6,3.16,100.1,72.2,,0
SEA,SD,SD,"castro, jason","swanson, erik",line_drive,right,0.21,2.32,85.7,102.8,8.0,0
TEX,OAK,TEX,"guzman, ronald","montas, frankie",popup,left,-0.01,2.53,84.0,69.6,53.0,0
COL,LAA,LAA,"trout, mike","marquez, german",line_drive,right,-0.57,2.68,93.2,91.7,,0
BAL,BOS,BOS,"devers, rafael","leblanc, wade",popup,left,0.43,2.04,78.0,86.3,63.0,0
LAD,SD,SD,"profar, jurickson","kolarek, adam",line_drive,left,0.29,1.9,88.0,105.7,7.0,0
DET,CLE,CLE,"deshields, delino","garcia, bryan",fly_ball,left,-0.87,2.58,92.8,93.7,32.0,0
KC,CWS,CWS,"grandal, yasmani","newberry, jake",ground_ball,right,0.34,1.07,83.4,96.0,-7.0,0
NYM,TB,NYM,"alonso, pete","drake, oliver",line_drive,left,0.03,2.0,92.2,118.4,11.0,0
LAD,TB,LAD,"seager, corey","fleming, josh",ground_ball,left,0.68,2.22,92.5,101.3,,0
SD,LAD,LAD,"bellinger, cody","davies, zach",line_drive,center,-0.56,1.74,79.3,,16.0,0
BAL,WSH,BAL,"alberto, hanser","strasburg, stephen",popup,right,0.34,3.8,92.4,84.7,,0
OAK,HOU,OAK,"la stella, tommy","paredes, enoli",ground_ball,center,0.04,3.32,95.1,89.5,-8.0,0
CIN,CHC,CIN,"galvis, freddy","lester, jon",popup,center,0.01,2.57,85.8,,61.0,0
LAD,SD,SD,"hosmer, eric","may, dustin",line_drive,left,-0.22,2.39,95.2,,13.0,0
NYM,WSH,NYM,"smith, dominic","rainey, tanner",ground_ball,center,0.57,2.95,93.9,93.9,,0
LAD,COL,COL,"murphy, daniel","gonzalez, victor",ground_ball,left,-0.63,2.17,83.3,88.8,-9.0,0
NYY,TB,NYY,"ford, mike","castillo, diego",popup,center,0.41,2.55,85.3,,86.0,0
MIL,CIN,MIL,"hiura, keston","sims, lucas",ground_ball,center,0.91,1.6,92.5,97.6,,0
TOR,BOS,TOR,"grichuk, randal","hart, kyle",ground_ball,left,-0.2,1.34,79.0,100.6,2.0,0
ATL,MIA,MIA,"marte, starling","matzek, tyler",line_drive,center,-0.81,1.99,93.1,83.4,22.0,0
MIA,WSH,WSH,"noll, jake","castano, daniel",line_drive,center,-0.71,2.72,93.3,,23.0,0
STL,CIN,CIN,"barnhart, tucker","wainwright, adam",line_drive,center,-0.62,2.28,73.9,,11.0,0
ATL,MIA,MIA,"berti, jon","anderson, ian",ground_ball,left,-0.07,2.86,95.3,,-6.0,0
SEA,TEX,TEX,"taveras, leody","sheffield, justus",line_drive,center,-0.09,1.52,91.6,106.5,9.0,0
LAD,SF,LAD,"turner, justin","samardzija, jeff",line_drive,left,0.6,2.72,83.9,102.9,15.0,0
COL,LAA,COL,"pillar, kevin","heaney, andrew",line_drive,center,0.38,2.33,92.0,106.6,12.0,0
WSH,PHI,WSH,"garcia, luis","arrieta, jake",fly_ball,left,-0.63,1.89,86.4,,34.0,0
TB,TOR,TB,"lowe, brandon","gaviglio, sam",line_drive,right,-0.09,1.94,83.9,107.0,18.0,0
ATL,NYM,ATL,"freeman, freddie","smith, drew",line_drive,right,-0.23,2.49,94.3,96.3,14.0,0
CLE,CWS,CWS,"moncada, yoan","quantrill, cal",line_drive,right,-0.45,1.94,86.4,87.7,21.0,0
COL,TEX,TEX,"odor, rougned","castellani, ryan",line_drive,center,-0.8,2.94,86.3,94.4,19.0,0
SEA,HOU,HOU,"altuve, jose","newsome, ljay",fly_ball,left,0.23,1.54,78.0,,42.0,0
TEX,LAD,LAD,"muncy, max","gibson, kyle",ground_ball,center,0.13,2.8,92.9,95.7,1.0,0
STL,KC,KC,"gallagher, cam","hudson, dakota",fly_ball,center,0.05,2.62,88.0,96.0,,1
TEX,OAK,TEX,"solak, nick","luzardo, jesus",line_drive,center,0.65,2.93,93.1,105.4,18.0,0
CWS,CHC,CWS,"anderson, tim","darvish, yu",line_drive,right,-0.07,1.3,90.1,102.3,7.0,0
WSH,PHI,PHI,"segura, jean","fedde, erick",ground_ball,center,0.08,2.21,94.6,71.9,-57.0,0
LAD,SF,LAD,"taylor, chris","anderson, tyler",fly_ball,left,-0.68,1.92,86.2,101.6,,0
TEX,SEA,SEA,"moore, dylan","minor, mike",ground_ball,left,-0.36,2.59,91.1,87.7,4.0,0
NYM,WSH,NYM,"alonso, pete","corbin, patrick",popup,center,-0.04,2.6,76.5,84.8,61.0,0
LAA,TEX,LAA,"trout, mike","benjamin, wes",ground_ball,left,0.45,3.32,91.0,102.7,-13.0,0
TOR,NYM,TOR,"guerrero, vladimir","hughes, jared",ground_ball,left,0.88,1.79,87.5,93.1,-5.0,0
MIN,CLE,MIN,"rooker, brent","plesac, zach",line_drive,left,-0.63,2.09,84.7,90.6,19.0,0
ARI,SF,ARI,"calhoun, kole","rogers, tyler",ground_ball,center,0.71,2.34,81.4,,,0
WSH,NYM,WSH,"holt, brock","ramirez, erasmo",fly_ball,center,0.02,3.8,90.8,92.7,44.0,0
HOU,COL,COL,"arenado, nolan","greinke, zack",ground_ball,center,0.18,1.67,70.0,42.5,-51.0,0
KC,PIT,PIT,"polanco, gregory","zimmer, kyle",ground_ball,center,-0.06,2.47,81.7,94.6,-12.0,0
ARI,HOU,ARI,"calhoun, kole","sneed, cy",fly_ball,center,-0.07,2.75,93.5,95.4,39.0,0
CHC,MIA,MIA,"marte, starling","hendricks, kyle",line_drive,center,-0.79,2.32,87.5,91.1,25.0,0
DET,CLE,CLE,"lindor, francisco","zimmermann, jordan",line_drive,left,0.81,1.68,85.7,,,0
CWS,DET,DET,"paredes, isaac","heuer, codi",ground_ball,left,1.13,1.55,91.0,52.6,-36.0,0
LAD,SEA,SEA,"nola, austin","treinen, blake",ground_ball,left,-0.12,2.0,95.2,,-8.0,0
NYY,BOS,BOS,"bogaerts, xander","paxton, james",fly_ball,center,-0.14,3.02,91.2,99.8,38.0,1
CIN,PIT,CIN,"vanmeter, josh","stratton, chris",ground_ball,right,0.16,2.69,80.7,104.1,8.0,0
ATL,WSH,ATL,"swanson, dansby","crowe, wil",popup,center,0.54,2.42,84.2,91.8,63.0,0
PIT,MIL,PIT,"bell, josh","houser, adrian",ground_ball,center,-0.69,2.56,93.3,,-12.0,0
BOS,TOR,TOR,"grichuk, randal","kickham, mike",ground_ball,right,1.09,2.51,77.5,85.3,6.0,0
COL,LAA,COL,"murphy, daniel","barria, jaime",popup,left,0.57,2.66,90.7,88.4,71.0,0
TEX,SEA,TEX,"frazier, todd","dunn, justin",fly_ball,right,0.65,2.2,92.9,,49.0,0
SF,SD,SD,"olivares, edward","cueto, johnny",line_drive,left,0.23,2.08,81.6,,30.0,0
TOR,BAL,TOR,"davis, jonathan","armstrong, shawn",fly_ball,right,0.4,1.9,83.2,90.6,49.0,0
LAD,SEA,SEA,"moore, dylan","gonsolin, tony",line_drive,right,0.97,2.18,87.4,102.2,13.0,0
CWS,CHC,CWS,"moncada, yoan","lester, jon",ground_ball,left,0.66,1.5,90.0,,-44.0,0
LAA,TEX,LAA,"stassi, max","gibson, kyle",line_drive,left,-0.29,2.7,94.3,96.9,17.0,0
STL,MIN,MIN,"cruz, nelson","woodford, jake",fly_ball,center,0.17,2.64,93.5,102.6,35.0,1
LAA,SEA,LAA,"la stella, tommy","grotz, zac",line_drive,left,-0.43,2.15,90.6,96.8,10.0,0
NYY,TB,NYY,"gardner, brett","glasnow, tyler",ground_ball,center,0.21,1.83,99.2,93.3,-19.0,0
PIT,CHC,CHC,"maybin, cameron","brault, steven",ground_ball,center,-0.03,2.73,93.4,105.8,-1.0,0
STL,CLE,CLE,"ramirez, jose","gomber, austin",popup,left,-0.17,2.64,94.2,81.2,,0
SD,STL,STL,"dejong, paul","pomeranz, drew",line_drive,left,-0.68,2.35,92.5,70.5,,0
NYM,ATL,NYM,"mcneil, jeff","fried, max",line_drive,right,0.43,2.93,90.9,,,0
NYM,ATL,NYM,"marisnick, jake","jackson, luke",line_drive,left,0.2,1.99,86.3,,5.0,0
SD,SEA,SEA,"nola, austin","bednar, david",ground_ball,left,0.01,2.35,96.3,,3.0,0
TOR,BOS,TOR,"biggio, cavan","hart, kyle",ground_ball,left,-0.41,2.3,79.3,96.0,,0
TOR,PHI,PHI,"kingery, scott","ray, robbie",line_drive,left,0.2,1.44,93.1,,,0
CLE,CHC,CLE,"lindor, francisco","lester, jon",ground_ball,left,-0.21,1.92,89.6,99.1,-4.0,0
SEA,LAA,LAA,"trout, mike","walker, taijuan",line_drive,center,-0.48,2.54,92.5,83.5,15.0,0
COL,LAA,COL,"pillar, kevin","canning, griffin",ground_ball,center,0.82,1.28,85.4,81.9,-10.0,0
CWS,KC,KC,"franco, maikel","lopez, reynaldo",line_drive,center,0.38,2.48,93.8,105.7,18.0,0
NYM,MIA,NYM,"cano, robinson","castano, daniel",ground_ball,left,0.86,2.69,89.1,59.8,0.0,0
MIL,STL,MIL,"vogelbach, dan","ponce de leon, daniel",line_drive,center,-1.11,3.22,92.3,,15.0,0
ARI,SD,SD,"pham, tommy","rondon, hector",line_drive,right,-0.47,2.59,94.9,79.1,26.0,0
BAL,NYY,BAL,"alberto, hanser","tanaka, masahiro",line_drive,right,-0.04,2.69,86.2,88.9,,0
CHC,CLE,CLE,"reyes, franmil","lester, jon",ground_ball,center,0.53,2.28,86.0,,-1.0,0
OAK,LAA,LAA,"fletcher, david","petit, yusmeiro",ground_ball,center,0.46,2.78,89.4,92.4,1.0,0
CHC,PIT,CHC,"happ, ian","brubaker, jt",ground_ball,left,-0.19,1.63,93.0,68.6,-52.0,0
MIN,CLE,MIN,"rosario, eddie","quantrill, cal",ground_ball,center,0.07,1.37,85.9,36.4,-58.0,0
NYY,TB,NYY,"higashioka, kyle","reed, cody",ground_ball,center,0.92,1.83,94.1,80.3,-20.0,0
STL,PIT,STL,"o'neill, tyler","williams, trevor",line_drive,left,0.3,1.87,85.2,,20.0,0
WSH,MIA,MIA,"berti, jon","guerra, javy",line_drive,right,0.79,2.74,92.0,99.0,9.0,0
KC,CLE,CLE,"santana, carlos","keller, brad",ground_ball,left,0.32,2.52,84.9,86.5,3.0,0
PIT,CHC,CHC,"contreras, willson","williams, trevor",ground_ball,left,-0.09,2.2,83.1,,,0
TB,BOS,BOS,"vazquez, christian","snell, blake",line_drive,left,-0.45,2.06,95.6,,13.0,0
ARI,SF,SF,"longoria, evan","gallen, zac",ground_ball,center,0.67,1.83,91.1,79.9,,0
COL,OAK,COL,"tapia, raimel","petit, yusmeiro",line_drive,center,-1.15,2.42,81.0,96.8,17.0,0
PIT,CHC,CHC,"kipnis, jason","brubaker, jt",line_drive,right,0.65,2.23,92.8,80.2,,0
LAA,HOU,HOU,"tucker, kyle","mayers, mike",fly_ball,center,0.49,2.68,92.6,79.8,,0
WSH,PHI,WSH,"eaton, adam","nola, aaron",line_drive,left,0.43,2.32,95.4,89.7,28.0,0
STL,CIN,CIN,"castellanos, nick","ponce de leon, daniel",line_drive,left,-0.5,2.75,92.9,106.2,13.0,0
KC,CWS,CWS,"madrigal, nick","barlow, scott",line_drive,right,0.67,1.34,83.8,74.1,24.0,0
SD,ARI,ARI,"marte, ketel","richards, garrett",line_drive,left,-0.47,2.33,89.0,95.6,,0
BAL,BOS,BAL,"ruiz, rio","springs, jeffrey",line_drive,right,0.88,2.87,92.9,94.3,,0
DET,CLE,DET,"romine, austin","plesac, zach",line_drive,left,-0.44,3.07,84.5,74.9,,0
CLE,CWS,CLE,"naquin, tyler","dunning, dane",ground_ball,right,-0.52,1.82,84.9,84.9,,0
NYY,TB,NYY,"lemahieu, dj","thompson, ryan",ground_ball,left,-0.02,2.53,78.8,79.1,5.0,0
MIL,STL,MIL,"sogard, eric","ponce de leon, daniel",popup,left,1.11,2.68,91.2,64.1,,0
CIN,CWS,CWS,"abreu, josé","bauer, trevor",line_drive,center,0.4,1.82,95.1,99.0,29.0,0
PHI,ATL,PHI,"harper, bryce","wright, kyle",ground_ball,right,-1.14,2.63,87.6,,1.0,0
TEX,OAK,TEX,"andrus, elvis","fiers, mike",ground_ball,right,0.35,2.48,84.1,100.2,-6.0,0
TEX,LAA,LAA,"rengifo, luis","gibson, kyle",ground_ball,left,-0.65,2.57,93.3,76.1,,0
MIL,PIT,MIL,"gyorko, jedd","mears, nick",fly_ball,center,-0.03,2.73,94.6,99.9,34.0,1
MIN,MIL,MIL,"gyorko, jedd","rogers, taylor",ground_ball,center,0.93,1.98,75.7,,-1.0,0
LAD,SEA,LAD,"seager, corey","gonzales, marco",fly_ball,right,1.18,2.45,89.5,,,0
TOR,BOS,TOR,"biggio, cavan","weber, ryan",ground_ball,right,0.23,2.21,88.4,,5.0,0
SEA,HOU,HOU,"correa, carlos","hirano, yoshihisa",fly_ball,right,0.39,2.85,83.5,92.4,59.0,0
ARI,SF,ARI,"marte, ketel","cueto, johnny",popup,left,-0.73,2.11,81.2,,,0
STL,CLE,STL,"carpenter, matt","plutko, adam",line_drive,center,0.28,2.46,90.8,88.1,,0
TOR,TB,TOR,"shaw, travis","loup, aaron",ground_ball,center,0.47,2.21,92.3,82.8,-24.0,0
BAL,NYM,NYM,"frazier, todd","means, john",fly_ball,center,1.08,2.01,85.8,74.6,43.0,0
TEX,OAK,TEX,"andrus, elvis","fiers, mike",ground_ball,left,0.39,1.98,83.7,83.5,-3.0,0
PIT,CHC,PIT,"moran, colin","lester, jon",ground_ball,left,0.17,1.52,89.3,89.4,-6.0,0
TOR,NYM,NYM,"conforto, michael","ryu, hyun jin",ground_ball,right,0.04,2.81,74.0,102.1,3.0,0
OAK,LAA,LAA,"upton, justin","diekman, jake",fly_ball,left,-0.1,2.59,93.4,96.8,48.0,0
PHI,NYM,PHI,"gregorius, didi","porcello, rick",line_drive,center,-0.14,1.64,80.5,,27.0,1
NYY,BOS,BOS,"plawecki, kevin","happ, j. a.",popup,left,-0.3,2.47,84.7,84.9,72.0,0
HOU,OAK,OAK,"laureano, ramon","raley, brooks",fly_ball,right,-0.36,2.7,87.6,64.3,41.0,0
DET,CLE,CLE,"leon, sandy","alexander, tyler",line_drive,center,-0.19,2.33,91.2,99.0,29.0,0
MIL,PIT,MIL,"sogard, eric","howard, sam",fly_ball,left,0.31,3.42,90.4,84.2,51.0,0
ARI,COL,ARI,"calhoun, kole","marquez, german",ground_ball,right,-0.43,1.92,94.2,73.2,,0
WSH,PHI,PHI,"realmuto, j. t.","corbin, patrick",ground_ball,right,0.81,2.45,89.8,104.9,-1.0,0
BAL,NYM,NYM,"nimmo, brandon","fry, paul",ground_ball,left,0.25,3.27,93.5,84.2,-55.0,0
MIN,CIN,CIN,"moustakas, mike","berrios, jose",fly_ball,center,-0.49,2.44,94.8,102.3,29.0,1
TB,TOR,TB,"choi, ji-man","shoemaker, matt",ground_ball,right,-0.02,2.13,85.5,92.8,1.0,0
STL,CHC,STL,"edman, tommy","rea, colin",fly_ball,center,0.25,3.05,86.3,,,0
KC,CWS,CWS,"robert, luis","barlow, scott",fly_ball,center,-0.25,2.54,96.0,,51.0,0
MIN,DET,MIN,"cave, jake","funkhouser, kyle",fly_ball,left,0.55,2.03,87.5,83.1,,0
ATL,PHI,ATL,"swanson, dansby","nola, aaron",fly_ball,right,-0.56,2.9,93.8,75.6,47.0,0
MIL,DET,MIL,"hiura, keston","turnbull, spencer",line_drive,center,0.11,1.74,94.9,109.6,23.0,1
WSH,NYM,NYM,"conforto, michael","rainey, tanner",fly_ball,left,0.02,3.35,96.3,,,0
LAA,HOU,LAA,"walsh, jared","garcia, luis",line_drive,center,-0.05,2.09,93.7,109.7,19.0,1
CWS,CLE,CWS,"abreu, josé","plesac, zach",ground_ball,left,-0.14,2.59,87.2,101.1,-5.0,0
ATL,WSH,WSH,"robles, victor","o'day, darren",fly_ball,right,0.78,1.76,80.0,65.8,,0
SD,ARI,ARI,"cron, kevin","richards, garrett",ground_ball,left,0.61,1.87,89.4,94.3,3.0,0
OAK,SD,SD,"tatis, fernando","luzardo, jesus",ground_ball,left,0.26,1.99,95.8,76.5,-18.0,0
COL,ARI,COL,"arenado, nolan","ginkel, kevin",line_drive,center,0.35,2.56,98.1,104.8,8.0,0
SD,TEX,SD,"cronenworth, jake","lynn, lance",line_drive,right,0.49,2.41,94.9,,28.0,0
TEX,LAA,LAA,"goodwin, brian","montero, rafael",ground_ball,right,-0.22,2.71,97.0,79.8,5.0,0
PHI,TOR,TOR,"hernandez, teoscar","hale, david",fly_ball,left,0.04,2.49,80.0,103.5,32.0,1
CHC,STL,STL,"edman, tommy","jeffress, jeremy",ground_ball,left,-0.67,2.31,91.5,84.0,,0
WSH,ATL,ATL,"swanson, dansby","corbin, patrick",ground_ball,center,0.36,2.66,74.4,68.5,,0
PIT,CLE,PIT,"dyson, jarrod","hill, cam",fly_ball,left,-0.98,2.94,93.9,,38.0,0
MIL,STL,MIL,"yelich, christian","wainwright, adam",line_drive,left,-0.5,2.44,91.1,100.9,,0
COL,LAD,LAD,"betts, mookie","gonzalez, chi chi",fly_ball,center,0.38,2.09,85.4,,41.0,0
LAD,COL,COL,"hampson, garrett","urias, julio",ground_ball,left,-0.41,2.11,83.6,34.0,,0
TB,NYY,TB,"wendle, joey","cole, gerrit",fly_ball,left,-0.64,3.03,99.5,90.2,39.0,0
STL,CHC,STL,"o'neill, tyler","miller, tyson",line_drive,center,0.06,2.76,93.9,,18.0,0
PHI,MIA,PHI,"gosselin, philip","tarpley, stephen",ground_ball,center,-0.6,1.94,91.5,88.6,-20.0,0
KC,CIN,KC,"merrifield, whit","castillo, luis",ground_ball,right,0.09,1.85,84.0,85.7,,0
HOU,TEX,TEX,"guzman, ronald","urquidy, jose",line_drive,right,-0.53,2.08,84.9,97.0,,0
PIT,DET,PIT,"tucker, cole","schreiber, john",ground_ball,center,-0.2,2.43,84.5,89.5,-27.0,0
SD,LAA,LAA,"bemboom, anthony","hill, tim",ground_ball,center,0.65,1.98,92.1,67.4,-57.0,0
LAD,COL,COL,"story, trevor","graterol, brusdar",ground_ball,center,-0.47,2.42,98.4,94.3,,0
OAK,SEA,OAK,"orf, nate","brennan, brandon",fly_ball,right,-0.32,2.61,92.2,74.4,,0
BAL,ATL,ATL,"d'arnaud, travis","lakins, travis",fly_ball,left,-0.96,2.42,92.8,68.3,40.0,0
SEA,TEX,SEA,"strange-gordon, dee","benjamin, wes",ground_ball,center,-0.46,2.77,83.5,,-18.0,0
MIN,DET,MIN,"gonzalez, marwin","norris, daniel",ground_ball,left,-0.41,2.23,91.2,93.2,-13.0,0
TEX,HOU,HOU,"reddick, josh","gibson, kyle",fly_ball,center,0.67,2.49,93.7,86.9,31.0,0
OAK,CWS,CWS,"abreu, josé","petit, yusmeiro",ground_ball,left,0.32,2.14,86.9,85.2,,0
STL,CIN,CIN,"galvis, freddy","wainwright, adam",ground_ball,left,-1.23,1.91,71.6,,10.0,0
BOS,TOR,TOR,"hernandez, teoscar","valdez, phillips",line_drive,left,-0.91,2.91,92.6,,17.0,0
WSH,NYM,WSH,"garcia, luis","diaz, edwin",ground_ball,center,0.32,2.01,92.7,79.8,5.0,0
NYM,ATL,ATL,"duvall, adam","peterson, david",line_drive,left,-0.11,2.6,83.8,97.4,13.0,0
SF,SD,SF,"sandoval, pablo","lamet, dinelson",fly_ball,left,0.42,1.99,96.8,,35.0,0
MIN,CWS,MIN,"arraez, luis","heuer, codi",line_drive,center,0.19,1.81,101.3,98.8,,0
ARI,SEA,SEA,"odom, joseph","rondon, hector",ground_ball,left,0.78,2.5,97.2,94.4,,0
LAD,COL,LAD,"betts, mookie","goudeau, ashton",line_drive,left,-0.13,2.59,92.1,,25.0,1
ARI,OAK,OAK,"piscotty, stephen","crichton, stefan",ground_ball,center,0.78,1.23,77.3,60.9,11.0,0
SEA,TEX,TEX,"solak, nick","sheffield, justus",line_drive,right,-0.42,2.5,90.2,73.3,22.0,0
OAK,LAA,LAA,"goodwin, brian","smith, burch",line_drive,center,0.02,2.63,95.6,94.1,22.0,0
PHI,WSH,PHI,"mccutchen, andrew","scherzer, max",fly_ball,right,0.03,2.66,92.5,,57.0,0
BOS,WSH,WSH,"soto, juan","springs, jeffrey",ground_ball,center,-0.17,2.05,81.9,85.2,-19.0,0
BOS,NYY,NYY,"urshela, gio","barnes, matt",popup,center,-1.1,2.97,89.5,64.6,63.0,0
ARI,LAD,ARI,"kelly, carson","graterol, brusdar",popup,right,-1.25,2.99,98.8,,61.0,0
CIN,STL,STL,"edman, tommy","gray, sonny",line_drive,center,0.45,2.14,81.2,,,0
MIL,MIN,MIL,"yelich, christian","maeda, kenta",ground_ball,right,-0.14,3.14,81.7,91.6,-20.0,0
BAL,WSH,WSH,"robles, victor","wojciechowski, asher",ground_ball,center,1.21,1.73,78.7,,-2.0,0
DET,CIN,CIN,"moustakas, mike","garcia, rony",fly_ball,center,-0.23,2.56,92.4,95.4,,0
COL,TEX,TEX,"andrus, elvis","marquez, german",ground_ball,left,0.49,1.99,90.3,78.6,-39.0,0
TB,PHI,PHI,"bohm, alec","slegers, aaron",line_drive,center,-1.48,3.31,91.4,61.1,23.0,0
LAA,TEX,LAA,"simmons, andrelton","king, john",ground_ball,left,0.01,1.78,92.0,96.5,-53.0,0
CIN,CWS,CWS,"madrigal, nick","mahle, tyler",ground_ball,right,0.44,3.62,94.8,77.3,9.0,0
ATL,BOS,BOS,"verdugo, alex","wright, kyle",line_drive,left,-0.98,2.95,87.6,88.6,26.0,0
PHI,ATL,PHI,"hoskins, rhys","wright, kyle",ground_ball,left,0.64,1.75,84.0,85.3,,0
LAD,TB,LAD,"turner, justin","fleming, josh",fly_ball,center,0.4,2.02,82.9,106.2,23.0,0
BOS,TOR,BOS,"bogaerts, xander","bass, anthony",fly_ball,center,0.23,2.41,84.8,102.7,,1
TEX,HOU,HOU,"reddick, josh","gibson, kyle",fly_ball,left,0.09,1.93,80.5,87.5,,0
LAD,ATL,ATL,"riley, austin","gonsolin, tony",fly_ball,left,-0.29,3.37,94.9,90.7,37.0,0
HOU,COL,HOU,"reddick, josh","senzatela, antonio",popup,left,-0.07,1.99,84.8,84.0,73.0,0
KC,MIN,KC,"franco, maikel","odorizzi, jake",line_drive,left,-0.91,3.03,84.8,54.4,32.0,0
COL,SD,SD,"grisham, trent","pazos, james",line_drive,center,0.21,2.13,92.9,103.6,26.0,1
WSH,NYY,NYY,"wade, tyler","scherzer, max",ground_ball,center,0.05,3.36,93.9,50.8,-13.0,0
SEA,OAK,SEA,"moore, dylan","bassitt, chris",ground_ball,center,-0.41,2.23,91.7,73.9,,0
ARI,HOU,ARI,"peralta, david","bailey, brandon",line_drive,center,-0.01,2.2,90.0,,21.0,1
DET,CLE,DET,"schoop, jonathan","karinchak, james",ground_ball,center,-0.11,3.22,95.9,,-31.0,0
BAL,WSH,WSH,"gomes, yan","wojciechowski, asher",line_drive,center,0.46,1.92,87.8,98.5,15.0,0
TOR,BAL,BAL,"alberto, hanser","walker, taijuan",popup,center,-1.72,2.94,93.8,37.5,,0
BOS,TOR,BOS,"vazquez, christian","walker, taijuan",line_drive,right,-0.04,2.78,84.1,100.1,19.0,0
LAA,HOU,LAA,"ward, taylor","valdez, framber",ground_ball,left,-0.53,2.04,91.9,50.6,-57.0,0
WSH,NYY,WSH,"turner, trea","holder, jonathan",popup,center,-1.01,3.13,90.7,75.4,83.0,0
NYY,BOS,NYY,"frazier, clint","eovaldi, nathan",line_drive,center,0.15,2.87,98.0,,20.0,0
CHC,CIN,CHC,"maybin, cameron","gray, sonny",ground_ball,left,0.53,1.38,81.3,68.9,-50.0,0
MIA,TB,TB,"renfroe, hunter","leibrandt, brandon",fly_ball,right,0.08,2.39,85.7,87.4,,0
TB,LAD,LAD,"pederson, joc","glasnow, tyler",fly_ball,center,-0.37,3.4,100.6,106.0,,1
KC,STL,STL,"carpenter, matt","hernandez, carlos",fly_ball,center,-0.04,2.03,96.4,106.2,28.0,1
CIN,CHC,CIN,"akiyama, shogo","quintana, jose",line_drive,center,0.11,2.84,92.9,,21.0,0
LAD,TB,TB,"wendle, joey","gonsolin, tony",fly_ball,center,-0.05,2.92,92.8,92.6,32.0,0
BOS,TB,BOS,"verdugo, alex","kittredge, andrew",line_drive,center,-0.44,1.78,94.4,94.5,17.0,0
